image_id,bboxes,class_labels
tree-4521351375224832_png.rf.6472b2bc69f7098dede99379586dacb3.jpg,"[[7, 574, 409, 640], [86, 229, 330, 595], [1, 1, 519, 242]]","[1, 2, 3]"
tree-4523569553866752_png.rf.da5ab1fc68c17f43a7e7b07d2d1b72e6.jpg,"[[78, 568, 483, 634], [146, 331, 413, 574], [0, 3, 532, 404]]","[1, 2, 3]"
tree-4525426137366528_png.rf.d2c2a3d92ebce7773a8e51594af1c7d0.jpg,"[[0, 0, 0, 0], [139, 247, 347, 640], [1, 0, 428, 315]]","[0, 2, 3]"
tree-4534129167171584_png.rf.27ce8d8009102d339cfe56cffaf6cdea.jpg,"[[0, 0, 0, 0], [46, 181, 361, 637], [2, 4, 433, 246]]","[0, 2, 3]"
tree-4534953549234176_png.rf.a941544c1b70bf56c2bf657dd76959e1.jpg,"[[191, 528, 285, 640], [190, 291, 287, 530], [0, 0, 361, 307]]","[1, 2, 3]"
tree-4536530158747648_png.rf.67ac8ef6f1f56e60775bed89a761368d.jpg,"[[46, 593, 288, 640], [117, 337, 232, 596], [0, 1, 466, 343]]","[1, 2, 3]"
tree-4536766763630592_png.rf.94fb33c0c7a4f3ec4139a5bc764d2a64.jpg,"[[102, 530, 569, 639], [125, 267, 484, 545], [4, 1, 550, 334]]","[1, 2, 3]"
tree-4540181686255616_png.rf.6b43a2dea04425b121e14f0966db70b0.jpg,"[[0, 0, 0, 0], [30, 140, 217, 639], [3, 5, 403, 265]]","[0, 2, 3]"
tree-4541899501207552_png.rf.f28a6889b16d5ba3702ae59979fdff69.jpg,"[[68, 450, 391, 631], [149, 185, 325, 478], [3, 4, 399, 281]]","[1, 2, 3]"
tree-4542975830917120_png.rf.deb75afaec63b5729dccdcc075b282d2.jpg,"[[94, 498, 390, 640], [133, 208, 286, 520], [0, 0, 487, 244]]","[1, 2, 3]"
tree-4543847407288320_png.rf.bec755e645639cff9b6c1fc2dfa72968.jpg,"[[143, 586, 344, 640], [165, 396, 307, 599], [0, 0, 499, 406]]","[1, 2, 3]"
tree-4545132676251648_png.rf.843323d5f354f61517531b2fbdbf136a.jpg,"[[0, 0, 0, 0], [75, 312, 243, 552], [0, 2, 392, 338]]","[0, 2, 3]"
tree-4548079355166720_png.rf.2af2ffb9ee46fb34933f0f1ba31a4bd8.jpg,"[[0, 0, 0, 0], [1, 325, 225, 639], [2, 4, 382, 417]]","[0, 2, 3]"
tree-4553967872770048_png.rf.081806ad014970c7b4596f677725f32d.jpg,"[[0, 0, 0, 0], [59, 215, 486, 639], [4, 4, 506, 393]]","[0, 2, 3]"
tree-4555412177158144_png.rf.9994a9d78a4000da70227165257958de.jpg,"[[0, 0, 0, 0], [171, 298, 313, 640], [0, 0, 534, 359]]","[0, 2, 3]"
tree-4558865293115392_png.rf.db180e8671dc3495b6ee804d4aa54713.jpg,"[[0, 568, 461, 640], [130, 185, 306, 580], [0, 4, 466, 198]]","[1, 2, 3]"
tree-4561941513109504_png.rf.e9d88139ade92f42082d4afc72752959.jpg,"[[0, 0, 0, 0], [168, 265, 477, 638], [2, 3, 638, 383]]","[0, 2, 3]"
tree-4568638524751872_png.rf.1bc0a98386659f062c6cfbfd2f6a8dfa.jpg,"[[0, 0, 0, 0], [241, 273, 440, 640], [0, 0, 557, 390]]","[0, 2, 3]"
tree-4583455360811008_png.rf.e199ecf0d4f67d70902e8da874b37050.jpg,"[[0, 0, 0, 0], [52, 266, 236, 592], [65, 0, 450, 309]]","[0, 2, 3]"
tree-4588771217506304_png.rf.41c300488379f73407e01d2d21668e44.jpg,"[[0, 0, 0, 0], [172, 177, 475, 584], [2, 4, 639, 222]]","[0, 2, 3]"
tree-4622810964033536_png.rf.b6b4573b44b2ef926c212636954e737f.jpg,"[[4, 534, 602, 640], [280, 271, 469, 541], [84, 7, 623, 314]]","[1, 2, 3]"
tree-4639097735872512_png.rf.de7747c35f667fba40ea552b70812749.jpg,"[[0, 0, 0, 0], [210, 266, 323, 640], [0, 2, 474, 311]]","[0, 2, 3]"
tree-4642558636457984_png.rf.d940b02cb7c7d1a3255f06bb92b4b880.jpg,"[[0, 0, 0, 0], [203, 266, 377, 565], [2, 2, 397, 277]]","[0, 2, 3]"
tree-4659836434251776_png.rf.79307e4d9f9b0ebe47972c66ba65c257.jpg,"[[0, 0, 0, 0], [225, 378, 461, 528], [0, 4, 640, 406]]","[0, 2, 3]"
tree-4665616503930880_png.rf.8103c3b7a9ee3bf6ca276f22b8e051e1.jpg,"[[0, 0, 0, 0], [287, 298, 483, 563], [0, 0, 640, 361]]","[0, 2, 3]"
tree-4668800685309952_png.rf.2e8c0246effc8c1f53c9334be449b704.jpg,"[[0, 0, 0, 0], [41, 233, 247, 633], [0, 3, 475, 301]]","[0, 2, 3]"
tree-4702766024884224_png.rf.8d593dd2156dff0d12ce22bff4977ff3.jpg,"[[0, 0, 0, 0], [191, 282, 316, 637], [3, 3, 473, 337]]","[0, 2, 3]"
tree-4706316889096192_png.rf.5a38ce3082831b762b68f01653b958de.jpg,"[[0, 0, 0, 0], [161, 422, 305, 638], [0, 1, 454, 468]]","[0, 2, 3]"
tree-8462_png.rf.d1cb2eeb78b9e9745c62cec1fc6f8cb0.jpg,"[[159, 521, 464, 581], [271, 390, 379, 527], [88, 60, 611, 415]]","[1, 2, 3]"
tree_101_png_jpg.rf.a3678143bc64c128150683e591a6a391.jpg,"[[59, 211, 169, 415], [140, 305, 405, 381], [306, 172, 530, 487]]","[1, 2, 3]"
tree_101_png_jpg.rf.c0cebcdb3ee568e3c5b7eddf2bdfcaa5.jpg,"[[60, 229, 158, 430], [148, 316, 329, 384], [303, 163, 528, 483]]","[1, 2, 3]"
tree_101_png_jpg.rf.c8ef95b759a4f813aadb5b2b0d6f75c9.jpg,"[[60, 251, 156, 447], [144, 263, 366, 356], [293, 146, 532, 459]]","[1, 2, 3]"
tree_102_png_jpg.rf.64a67099197778de641e0084bd42adda.jpg,"[[0, 0, 0, 0], [238, 246, 477, 470], [6, 12, 338, 539]]","[0, 2, 3]"
tree_102_png_jpg.rf.6f0c544ae22720298b2c42c7d044e3bd.jpg,"[[160, 233, 242, 446], [196, 227, 376, 420], [329, 31, 632, 559]]","[1, 2, 3]"
tree_102_png_jpg.rf.9128d64985606c8131db9989ec6712f5.jpg,"[[222, 167, 430, 241], [234, 212, 403, 366], [49, 345, 565, 609]]","[1, 2, 3]"
tree_103_png_jpg.rf.0ad3fead0c257afd2c180434eb5d5b90.jpg,"[[104, 180, 204, 488], [186, 232, 332, 414], [300, 110, 538, 429]]","[1, 2, 3]"
tree_103_png_jpg.rf.34f9a9c810f736bc9556cceb43804c40.jpg,"[[0, 0, 0, 0], [136, 303, 408, 502], [140, 98, 462, 325]]","[0, 2, 3]"
tree_103_png_jpg.rf.c35b79378456f39aa800f8f297bd63ac.jpg,"[[0, 0, 0, 0], [297, 243, 520, 541], [98, 169, 317, 489]]","[0, 2, 3]"
tree_104_png_jpg.rf.40c751171ab6421ad8ff539a77d99c19.jpg,"[[4, 258, 137, 435], [123, 267, 330, 365], [314, 96, 536, 433]]","[1, 2, 3]"
tree_104_png_jpg.rf.64fad24472d02b8fdf95df7ae3516650.jpg,"[[542, 203, 631, 385], [302, 240, 548, 362], [100, 113, 309, 460]]","[1, 2, 3]"
tree_104_png_jpg.rf.7a914e8fda89954440ed7f640d18cf2c.jpg,"[[505, 164, 624, 351], [282, 237, 535, 323], [89, 102, 303, 475]]","[1, 2, 3]"
tree_105_png_jpg.rf.065cd70401f7ad46ad911018abd8d8c5.jpg,"[[105, 241, 178, 380], [150, 248, 468, 408], [392, 115, 640, 603]]","[1, 2, 3]"
tree_105_png_jpg.rf.4ebe84d2f4ac14f680ef4d1fc6d5808c.jpg,"[[120, 250, 162, 391], [158, 237, 454, 389], [404, 52, 636, 539]]","[1, 2, 3]"
tree_105_png_jpg.rf.d10cd342424ac19a1362205bb9e56a8d.jpg,"[[0, 0, 0, 0], [179, 211, 518, 437], [7, 48, 231, 532]]","[0, 2, 3]"
tree_106_png_jpg.rf.7d133aa12f01c2c77ffbdbdbefa4c5f8.jpg,"[[0, 0, 0, 0], [9, 430, 510, 640], [460, 311, 640, 624]]","[0, 2, 3]"
tree_106_png_jpg.rf.aa95042c34a223e965ffd9658564a1fb.jpg,"[[588, 398, 640, 614], [160, 440, 595, 625], [14, 393, 207, 640]]","[1, 2, 3]"
tree_107_png_jpg.rf.1bfeb1244c28b3997248b8bf8dcdc75f.jpg,"[[0, 0, 512, 134], [124, 91, 548, 488], [60, 339, 640, 640]]","[1, 2, 3]"
tree_107_png_jpg.rf.e44b757522dbb01573bff561e3756e7e.jpg,"[[0, 0, 0, 0], [100, 108, 446, 537], [373, 9, 640, 622]]","[0, 2, 3]"
tree_107_png_jpg.rf.eb3322b72507c4324c6f2d5aa88ee85f.jpg,"[[537, 31, 640, 631], [208, 114, 541, 551], [2, 33, 252, 640]]","[1, 2, 3]"
tree_108_png_jpg.rf.232045401f7e22ef22002961c7828808.jpg,"[[217, 486, 459, 592], [223, 223, 434, 532], [60, 21, 498, 308]]","[1, 2, 3]"
tree_108_png_jpg.rf.2a45e9f87eae13cfe0a567b6d28d1f26.jpg,"[[218, 53, 459, 167], [237, 140, 419, 344], [62, 318, 494, 618]]","[1, 2, 3]"
tree_108_png_jpg.rf.3c98be6c9fa62b4035dcf2041a114108.jpg,"[[497, 247, 578, 498], [274, 261, 517, 465], [16, 98, 286, 530]]","[1, 2, 3]"
tree_110_png_jpg.rf.0ac0c06fabe094a064e1cba2148c818c.jpg,"[[0, 0, 0, 0], [152, 187, 433, 429], [376, 126, 629, 586]]","[0, 2, 3]"
tree_110_png_jpg.rf.51b540125c38cd47d72f435ecbc27db1.jpg,"[[213, 415, 434, 507], [201, 234, 428, 421], [95, 25, 562, 246]]","[1, 2, 3]"
tree_110_png_jpg.rf.c8fa9a41830b4163e1a8fc7cf23a2cdd.jpg,"[[0, 0, 0, 0], [204, 212, 413, 450], [350, 57, 624, 514]]","[0, 2, 3]"
tree_111_png_jpg.rf.16a796675648a4c7fa4f51893ceea58c.jpg,"[[158, 90, 507, 188], [302, 184, 365, 392], [138, 360, 535, 586]]","[1, 2, 3]"
tree_111_png_jpg.rf.3750c54971c61728e537b3144ecdeb85.jpg,"[[0, 0, 0, 0], [255, 267, 461, 383], [50, 185, 322, 569]]","[0, 2, 3]"
tree_112_png_jpg.rf.54ce1b0fde71b03e26df334109fd12f6.jpg,"[[0, 0, 0, 0], [230, 149, 418, 440], [107, 385, 448, 570]]","[0, 2, 3]"
tree_112_png_jpg.rf.5f45a18e8fb9837d69924aef3a808d46.jpg,"[[121, 89, 164, 530], [155, 235, 409, 408], [399, 129, 578, 468]]","[1, 2, 3]"
tree_112_png_jpg.rf.de283e2cf79449969b7e1daa4e58487a.jpg,"[[249, 411, 423, 496], [231, 217, 407, 433], [102, 70, 445, 257]]","[1, 2, 3]"
tree_113_png_jpg.rf.237559aabe0e0ee391ea2114b4b9b2c1.jpg,"[[0, 0, 0, 0], [199, 113, 619, 437], [0, 33, 289, 640]]","[0, 2, 3]"
tree_113_png_jpg.rf.9b6583600a1b5786a1ae13c1e05e6551.jpg,"[[0, 0, 0, 0], [199, 219, 629, 548], [0, 0, 302, 592]]","[0, 2, 3]"
tree_113_png_jpg.rf.bfd82373e3f75bf22bd5087d306f153f.jpg,"[[509, 149, 629, 486], [232, 19, 509, 615], [0, 4, 268, 639]]","[1, 2, 3]"
tree_114_png_jpg.rf.935867c6c8bac7d414f2cea9e777c521.jpg,"[[0, 0, 0, 0], [152, 57, 392, 290], [57, 164, 576, 634]]","[0, 2, 3]"
tree_114_png_jpg.rf.96339c28c9e30ebff2aa2a31021ed8a0.jpg,"[[0, 0, 0, 0], [143, 337, 382, 585], [63, 8, 582, 482]]","[0, 2, 3]"
tree_114_png_jpg.rf.b23fac1701929b1bc9927b9472e6e174.jpg,"[[57, 261, 127, 516], [119, 293, 223, 462], [157, 65, 633, 584]]","[1, 2, 3]"
tree_115_png_jpg.rf.0527c3df915bd6c80d32c3c4bb7f1407.jpg,"[[1, 217, 138, 558], [97, 246, 326, 384], [237, 71, 421, 479]]","[1, 2, 3]"
tree_115_png_jpg.rf.b0163599d3b3e92a1c1f7813f4fcebbe.jpg,"[[514, 170, 634, 514], [305, 297, 527, 427], [213, 172, 386, 567]]","[1, 2, 3]"
tree_115_png_jpg.rf.f4e99c7ee9fd0cb2d99e9eaa8c07c55d.jpg,"[[12, 116, 131, 456], [119, 205, 320, 341], [253, 79, 438, 475]]","[1, 2, 3]"
tree_116_png_jpg.rf.06047f6e926b1e692b9ffde7190171a1.jpg,"[[426, 169, 553, 462], [281, 251, 469, 425], [21, 125, 407, 626]]","[1, 2, 3]"
tree_116_png_jpg.rf.0e3b7ba30855f52b32a318d98ebfcbd1.jpg,"[[430, 231, 521, 513], [305, 267, 459, 462], [25, 93, 374, 607]]","[1, 2, 3]"
tree_116_png_jpg.rf.4a84948a4710247b58d533a6b99df410.jpg,"[[0, 0, 0, 0], [94, 188, 366, 563], [277, 75, 625, 606]]","[0, 2, 3]"
tree_117_png_jpg.rf.07415e2016d2a7e82d7e933655a00d30.jpg,"[[532, 170, 614, 433], [365, 183, 567, 399], [39, 94, 397, 602]]","[1, 2, 3]"
tree_117_png_jpg.rf.75d6cb6917247782fbdd194a1185ef47.jpg,"[[42, 191, 111, 448], [87, 197, 271, 412], [262, 82, 599, 597]]","[1, 2, 3]"
tree_117_png_jpg.rf.b15096fd0fb9fc4812e0db36fa43648e.jpg,"[[0, 0, 0, 0], [251, 30, 489, 350], [42, 218, 565, 592]]","[0, 2, 3]"
tree_118_png_jpg.rf.336e1e2dac2dbc8d8e87f4bbc8aecc01.jpg,"[[3, 8, 101, 235], [79, 51, 283, 213], [246, 2, 529, 391]]","[1, 2, 3]"
tree_118_png_jpg.rf.387ab7ff9a3cedbc9fdf1a0b869a6dd4.jpg,"[[421, 509, 640, 615], [437, 351, 611, 543], [239, 92, 640, 390]]","[1, 2, 3]"
tree_118_png_jpg.rf.87f5cf243f8c8c1d5b19a8ca7ce71583.jpg,"[[392, 553, 634, 627], [400, 328, 606, 586], [250, 113, 638, 391]]","[1, 2, 3]"
tree_119_png_jpg.rf.0e0f577d192a517cecc7b1fb01d4b045.jpg,"[[138, 413, 428, 572], [221, 256, 336, 437], [28, 18, 507, 282]]","[1, 2, 3]"
tree_119_png_jpg.rf.58ece6d97870886d49c2ae67d4e112f7.jpg,"[[422, 117, 562, 407], [252, 213, 443, 331], [5, 49, 277, 532]]","[1, 2, 3]"
tree_120_png_jpg.rf.dfcf30df6f4a90ac095c328095193730.jpg,"[[0, 0, 0, 0], [303, 441, 323, 502], [228, 160, 402, 448]]","[0, 2, 3]"
tree_122_png_jpg.rf.a692577c2f5336435b1c672a57b93973.jpg,"[[0, 0, 0, 0], [284, 226, 626, 375], [98, 125, 338, 468]]","[0, 2, 3]"
tree_122_png_jpg.rf.c91c83997571f723d34ffeaeaa4c2e61.jpg,"[[0, 83, 108, 303], [73, 167, 350, 346], [285, 147, 531, 513]]","[1, 2, 3]"
tree_122_png_jpg.rf.f0b43ef8f3b319d0269fdd970a0e9311.jpg,"[[1, 227, 78, 425], [65, 258, 337, 389], [306, 125, 548, 462]]","[1, 2, 3]"
tree_123_png_jpg.rf.9ce4088fb3615c63d584a2b4c54aecf3.jpg,"[[0, 320, 93, 599], [44, 291, 352, 497], [285, 40, 601, 547]]","[1, 2, 3]"
tree_123_png_jpg.rf.fc2ff1efca858fb5dcfc7c59335cb843.jpg,"[[0, 0, 0, 0], [0, 198, 360, 453], [312, 91, 601, 587]]","[0, 2, 3]"
tree_124_png_jpg.rf.05b1ebb1fa22d16d86815fb7009938eb.jpg,"[[0, 0, 0, 0], [21, 126, 383, 363], [244, 59, 625, 619]]","[0, 2, 3]"
tree_124_png_jpg.rf.8942e4c9d03e3e3cfde59abcf0515fda.jpg,"[[0, 0, 0, 0], [128, 233, 377, 637], [42, 29, 605, 388]]","[0, 2, 3]"
tree_124_png_jpg.rf.d596283ab6a6cef941f081c5226f8275.jpg,"[[0, 0, 0, 0], [232, 3, 455, 376], [11, 287, 556, 625]]","[0, 2, 3]"
tree_125_png_jpg.rf.1ccda8f65b8b8be459da9eee119888b8.jpg,"[[0, 133, 40, 271], [89, 446, 265, 542], [242, 288, 410, 601]]","[1, 2, 3]"
tree_125_png_jpg.rf.6f21e94876e6f186fd8ded8e28761fe3.jpg,"[[578, 418, 640, 571], [380, 447, 580, 543], [185, 311, 397, 624]]","[1, 2, 3]"
tree_125_png_jpg.rf.f2c84610ad59aa8e511433b2a2565656.jpg,"[[367, 594, 518, 640], [421, 390, 543, 601], [317, 209, 625, 407]]","[1, 2, 3]"
tree_126_png_jpg.rf.3c2e6c95b4afdd8ba78e088f9b7e68bc.jpg,"[[0, 0, 0, 0], [156, 284, 383, 501], [85, 89, 556, 365]]","[0, 2, 3]"
tree_126_png_jpg.rf.55b63f202d6b2bb163dae0ca566042c0.jpg,"[[0, 0, 0, 0], [178, 131, 408, 349], [81, 286, 546, 550]]","[0, 2, 3]"
tree_126_png_jpg.rf.6fe80b5b5bea2c37cc0bd64a2dd7c8dd.jpg,"[[0, 0, 0, 0], [201, 271, 388, 485], [75, 89, 545, 356]]","[0, 2, 3]"
tree_127_png_jpg.rf.519a86aa9b549c2b1641a952d5f83ca1.jpg,"[[3, 121, 65, 282], [53, 144, 364, 346], [316, 53, 603, 583]]","[1, 2, 3]"
tree_127_png_jpg.rf.8d2940b156988ebd86b9f29b453d0042.jpg,"[[0, 0, 0, 0], [262, 159, 587, 347], [47, 38, 316, 568]]","[0, 2, 3]"
tree_127_png_jpg.rf.a2917421104b45d5a9ee9f5d9dcc6e88.jpg,"[[0, 0, 0, 0], [42, 162, 383, 345], [333, 28, 593, 562]]","[0, 2, 3]"
tree_128_png_jpg.rf.0e9532e6f8fcc50fe1cade23a4082628.jpg,"[[38, 170, 169, 462], [140, 209, 464, 413], [275, 0, 640, 634]]","[1, 2, 3]"
tree_128_png_jpg.rf.221939353ad417e50c354cef3a029c1a.jpg,"[[51, 227, 212, 516], [190, 255, 426, 446], [370, 0, 640, 629]]","[1, 2, 3]"
tree_129_png_jpg.rf.2e22cbf6be187c9f180defebe12fa876.jpg,"[[0, 204, 59, 501], [56, 257, 319, 422], [295, 36, 616, 611]]","[1, 2, 3]"
tree_129_png_jpg.rf.570746cb05d3cf747d06b558998105df.jpg,"[[0, 168, 52, 415], [33, 222, 360, 393], [274, 60, 629, 630]]","[1, 2, 3]"
tree_129_png_jpg.rf.d0894f7e532b3b9125f8d5c0b05ef739.jpg,"[[0, 0, 0, 0], [275, 249, 638, 480], [2, 2, 383, 563]]","[0, 2, 3]"
tree_130_png_jpg.rf.682dc211c6673f484c53fea7facc2117.jpg,"[[109, 451, 394, 563], [178, 254, 342, 485], [53, 53, 502, 326]]","[1, 2, 3]"
tree_130_png_jpg.rf.8825e266df390905e251ebbd4de9c275.jpg,"[[126, 79, 409, 179], [189, 161, 336, 365], [39, 323, 496, 584]]","[1, 2, 3]"
tree_132_png_jpg.rf.70baaefdcad625497506c27facc20f92.jpg,"[[71, 0, 108, 71], [89, 15, 217, 81], [199, 40, 640, 637]]","[1, 2, 3]"
tree_132_png_jpg.rf.ab69ff009d80094a15eb18d20afa9bbb.jpg,"[[519, 0, 563, 61], [435, 7, 529, 73], [15, 26, 438, 640]]","[1, 2, 3]"
tree_133_png_jpg.rf.28157fca2e3dfda71f5a861fc62ad76d.jpg,"[[0, 176, 70, 412], [47, 268, 223, 356], [221, 11, 640, 640]]","[1, 2, 3]"
tree_134_png_jpg.rf.2d346260fd01cd587d94138a33eff676.jpg,"[[0, 0, 0, 0], [51, 30, 371, 503], [245, 57, 637, 591]]","[0, 2, 3]"
tree_134_png_jpg.rf.477e51b0523b6505c401157ceb08b60c.jpg,"[[88, 122, 162, 588], [157, 180, 326, 506], [243, 71, 626, 594]]","[1, 2, 3]"
tree_134_png_jpg.rf.9a1901f55f873b2990ce18109e93673d.jpg,"[[0, 0, 0, 0], [67, 55, 376, 579], [237, 40, 628, 570]]","[0, 2, 3]"
tree_135_png_jpg.rf.62674b7a5adb74887bb482559437fc31.jpg,"[[0, 0, 0, 0], [301, 338, 568, 397], [17, 1, 349, 625]]","[0, 2, 3]"
tree_135_png_jpg.rf.b6bf3fe696afa04ba5a6e6ad67ef3b39.jpg,"[[207, 49, 302, 85], [236, 67, 304, 289], [16, 289, 639, 624]]","[1, 2, 3]"
tree_136_png_jpg.rf.3a181dea803d08ab7501ab6070539e5a.jpg,"[[275, 426, 427, 509], [222, 286, 417, 474], [45, 18, 528, 429]]","[1, 2, 3]"
tree_136_png_jpg.rf.804f1112a8a6e49fc3f93911e98cdd65.jpg,"[[152, 264, 192, 420], [185, 265, 344, 432], [263, 83, 613, 581]]","[1, 2, 3]"
tree_136_png_jpg.rf.c307aa275d0c542f7b346260e112afd6.jpg,"[[450, 264, 491, 412], [289, 265, 455, 442], [25, 81, 374, 582]]","[1, 2, 3]"
tree_137_png_jpg.rf.8d294f94c220154feebe1f2e3260fc7d.jpg,"[[492, 85, 592, 424], [268, 157, 527, 385], [31, 64, 361, 605]]","[1, 2, 3]"
tree_137_png_jpg.rf.971d380956436a302fee005c9406e519.jpg,"[[73, 50, 410, 169], [144, 115, 384, 379], [70, 272, 607, 612]]","[1, 2, 3]"
tree_137_png_jpg.rf.c936227788eb53ae913156d4961d6861.jpg,"[[488, 79, 596, 407], [281, 150, 526, 377], [36, 68, 365, 607]]","[1, 2, 3]"
tree_138_png_jpg.rf.118251e98dbf5538325e975dca813770.jpg,"[[69, 23, 558, 237], [195, 223, 381, 319], [8, 295, 616, 640]]","[1, 2, 3]"
tree_138_png_jpg.rf.962a59d3858874d8d0964ecfe81137ee.jpg,"[[41, 25, 236, 541], [218, 245, 396, 436], [297, 48, 640, 640]]","[1, 2, 3]"
tree_138_png_jpg.rf.9d0084c9676814002734a96edb39bbfb.jpg,"[[399, 76, 616, 517], [244, 239, 438, 435], [0, 75, 364, 638]]","[1, 2, 3]"
tree_139_png_jpg.rf.20ed2511bf5d3007541e53e172d63193.jpg,"[[0, 0, 0, 0], [122, 236, 306, 461], [0, 0, 0, 0]]","[0, 2, 0]"
tree_139_png_jpg.rf.df10907ac3e6728ede541959a8e440ef.jpg,"[[458, 195, 528, 412], [276, 216, 498, 449], [0, 0, 0, 0]]","[1, 2, 0]"
tree_140_png_jpg.rf.40d27e5f7b9fd5c9b15f99968fdce31e.jpg,"[[462, 391, 489, 445], [298, 363, 471, 440], [138, 222, 321, 541]]","[1, 2, 3]"
tree_140_png_jpg.rf.b091da1cf9ab0a7e517dbf810bdd30cc.jpg,"[[0, 0, 0, 0], [302, 334, 514, 413], [163, 239, 342, 555]]","[0, 2, 3]"
tree_140_png_jpg.rf.f87e1b9f0f9bdd2cada8737244d0e1f1.jpg,"[[0, 0, 0, 0], [129, 231, 323, 312], [292, 88, 480, 402]]","[0, 2, 3]"
tree_141_png_jpg.rf.256dec47332628ef09021d449d690b1c.jpg,"[[33, 201, 142, 434], [115, 244, 366, 411], [297, 103, 589, 578]]","[1, 2, 3]"
tree_141_png_jpg.rf.3b4ee477cdf369fd825fe097b4ad7ff6.jpg,"[[0, 0, 0, 0], [232, 218, 524, 460], [43, 125, 361, 591]]","[0, 2, 3]"
tree_141_png_jpg.rf.5cb278b76ff1ef8b7341c6dd7b452265.jpg,"[[475, 230, 592, 450], [246, 253, 485, 425], [58, 93, 335, 568]]","[1, 2, 3]"
tree_142_png_jpg.rf.6e88f24fb800d2502e0d64d59eb2504d.jpg,"[[88, 303, 169, 473], [163, 304, 344, 416], [317, 159, 488, 411]]","[1, 2, 3]"
tree_142_png_jpg.rf.7c73917459eb950b3a1ec6aa7f69a2b9.jpg,"[[471, 321, 553, 484], [293, 299, 476, 428], [154, 156, 327, 405]]","[1, 2, 3]"
tree_142_png_jpg.rf.b2a42651587bf58df5cecc3fcd697060.jpg,"[[465, 312, 554, 480], [280, 293, 479, 423], [153, 157, 328, 406]]","[1, 2, 3]"
tree_143_png_jpg.rf.18ccbc9b23584a83df032bc4306b0b2d.jpg,"[[0, 0, 0, 0], [109, 189, 312, 420], [260, 45, 558, 629]]","[0, 2, 3]"
tree_143_png_jpg.rf.5cc748853389cb863e401727c2a2db40.jpg,"[[105, 272, 182, 505], [138, 233, 313, 485], [245, 0, 561, 587]]","[1, 2, 3]"
tree_143_png_jpg.rf.d36d5c9fe6750024150608f5b1f3f34a.jpg,"[[0, 0, 0, 0], [216, 321, 457, 533], [13, 83, 598, 379]]","[0, 2, 3]"
tree_144_png_jpg.rf.f3e4bec0d798034ce2590f73e04935e6.jpg,"[[490, 266, 570, 364], [364, 288, 500, 324], [77, 109, 376, 556]]","[1, 2, 3]"
tree_145_png_jpg.rf.080816845b1392816081abb31f47cc30.jpg,"[[28, 75, 153, 530], [146, 228, 341, 428], [244, 41, 622, 640]]","[1, 2, 3]"
tree_145_png_jpg.rf.139114576f827ade14944b4e04f6d0bf.jpg,"[[108, 27, 549, 186], [209, 178, 385, 308], [0, 224, 606, 616]]","[1, 2, 3]"
tree_145_png_jpg.rf.e39d15ce72b55fdcff2812ffe1534ed9.jpg,"[[155, 440, 600, 611], [220, 315, 445, 514], [0, 7, 580, 424]]","[1, 2, 3]"
tree_147_png_jpg.rf.21a118aa7d6019f3e1f0ee5d57e6165f.jpg,"[[524, 177, 604, 439], [355, 204, 541, 427], [52, 30, 382, 614]]","[1, 2, 3]"
tree_147_png_jpg.rf.4fb6495a549b65c1db5025c6ecdff311.jpg,"[[506, 246, 595, 504], [412, 271, 553, 400], [42, 23, 369, 617]]","[1, 2, 3]"
tree_147_png_jpg.rf.8ebd41e44c9d3a0ec9769f9e69c98987.jpg,"[[26, 150, 121, 403], [98, 218, 256, 362], [227, 34, 582, 611]]","[1, 2, 3]"
tree_148_png_jpg.rf.239e29870630403e6d17311a5d1e6f27.jpg,"[[0, 0, 0, 0], [124, 188, 316, 463], [252, 102, 469, 517]]","[0, 2, 3]"
tree_148_png_jpg.rf.43acc49d459180e62f115767b7324497.jpg,"[[0, 0, 0, 0], [306, 189, 532, 480], [170, 102, 405, 508]]","[0, 2, 3]"
tree_148_png_jpg.rf.57aa3381bdb286e695497224db1cb070.jpg,"[[122, 174, 191, 424], [168, 184, 288, 441], [277, 114, 474, 527]]","[1, 2, 3]"
tree_150_png_jpg.rf.3166ce3b50403ec638f774c1dd2a091e.jpg,"[[0, 0, 0, 0], [153, 192, 365, 430], [268, 76, 512, 506]]","[0, 2, 3]"
tree_150_png_jpg.rf.cb0f6c9ff8eaa40624e32da530aad2cd.jpg,"[[150, 117, 240, 384], [196, 170, 330, 360], [268, 94, 514, 537]]","[1, 2, 3]"
tree_150_png_jpg.rf.d33a3ad18697c6359d0ae793797694ee.jpg,"[[0, 0, 0, 0], [159, 248, 352, 515], [272, 109, 515, 554]]","[0, 2, 3]"
tree_151_png_jpg.rf.378e6d7e01fe192d86b9207e461ff315.jpg,"[[485, 282, 637, 523], [298, 176, 517, 493], [0, 0, 321, 592]]","[1, 2, 3]"
tree_151_png_jpg.rf.48071edba47e7327a8b57f8e1769d8de.jpg,"[[494, 198, 640, 427], [307, 218, 522, 499], [0, 50, 334, 640]]","[1, 2, 3]"
tree_151_png_jpg.rf.b833132ac8aa8897e0c1fbf99c8876a0.jpg,"[[2, 105, 126, 340], [62, 143, 388, 460], [303, 71, 638, 638]]","[1, 2, 3]"
tree_152_png_jpg.rf.a0e332c290a45e320ba00cba37802590.jpg,"[[0, 106, 118, 442], [80, 208, 346, 426], [186, 47, 637, 640]]","[1, 2, 3]"
